response_id,response,screen_time_hours,screen_time_minutes
R_8oi163gBSeWqBTw,"Response(id='resp_0fa02d166a29f62700695f7d1e58dc81959520343c0f1048ea', created_at=1767865630.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0fa02d166a29f62700695f7d1f65e881958229a6954de6910e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0fa02d166a29f62700695f7d23be588195a9933f6ac4ec9d52', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 53}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865636, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,53
R_2s6x3yfBPe8evQ7,"Response(id='resp_013a72dff69d2aba00695f7d20c3dc8195861502b4d4bb819a', created_at=1767865632.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_013a72dff69d2aba00695f7d215c988195bc8fa3b9ebbd62df', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_013a72dff69d2aba00695f7d23df90819584a35059aefabab9', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""8"",\n  ""screen_time_minutes"": ""17""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1985), user=None, billing={'payer': 'developer'}, completed_at=1767865636, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,17
R_8Mlvq7q1E4KV2Pn,"Response(id='resp_026887e605aa293d00695f7d1fe088819ebf646709113d32a7', created_at=1767865631.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_026887e605aa293d00695f7d20f004819ea3843de23ca6f8bd', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_026887e605aa293d00695f7d24d42c819eb0d7b79ae166f6ce', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 10, ""screen_time_minutes"": 52}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865637, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",10,52
R_6J8HxuN1WXIDKHv,"Response(id='resp_0ca3e3521a1377e300695f7d2194288192829f7317f636df50', created_at=1767865633.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ca3e3521a1377e300695f7d22e7f48192ad1486397cc4d73b', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ca3e3521a1377e300695f7d250dec81928fdceb76d3245986', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""15"", ""screen_time_minutes"": ""41""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865637, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,41
R_3RdWFyLRL1w1Qnn,"Response(id='resp_0107ba7242cee28200695f7d2208fc8195968307d05ec7e20e', created_at=1767865634.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0107ba7242cee28200695f7d230a508195a55d96868a56e7e2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0107ba7242cee28200695f7d252ce481959042a6b344364f02', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""3"",""screen_time_minutes"":""20""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2009), user=None, billing={'payer': 'developer'}, completed_at=1767865638, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,20
R_5qVZRjsiYQRIplA,"Response(id='resp_00d696b757eb6e1200695f7d24c6c4819cb28849e39ac2b55d', created_at=1767865636.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_00d696b757eb6e1200695f7d255738819ca62e14cbdfabc0f5', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_00d696b757eb6e1200695f7d27e0cc819c8b61b84322e76b96', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""5"", ""screen_time_minutes"": ""3""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1981), user=None, billing={'payer': 'developer'}, completed_at=1767865640, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,3
R_2f8fxYcLT8u2VDZ,"Response(id='resp_000af7890e261ac500695f7d2410f0819789f38e04e69c43c1', created_at=1767865636.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_000af7890e261ac500695f7d24e988819794230307973a96fe', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_000af7890e261ac500695f7d296a4c8197b75bd8ee585f4916', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 34, ""screen_time_minutes"": 10}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865641, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",34,10
R_3MJJ4xWydbsQWlo,"Response(id='resp_06f5caa2fe887a3b00695f7d25533481a38103f121cf0cbbea', created_at=1767865637.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06f5caa2fe887a3b00695f7d261dac81a38c1951412c172b3c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06f5caa2fe887a3b00695f7d297b2081a3a5ab9f00d1d22053', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 27, ""screen_time_minutes"": 58}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865642, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",27,58
R_5abmirJkYWapl2F,"Response(id='resp_08068bf3826e3a9900695f7d26bf808196a352e85b32a83b08', created_at=1767865638.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_08068bf3826e3a9900695f7d27c0fc81968a1130a546a7cdcb', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_08068bf3826e3a9900695f7d29afb88196bf00ad18a6f170b5', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""30"", ""screen_time_minutes"": ""59""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865642, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",30,59
R_3GNDMkX222mOCUV,"Response(id='resp_027ddb441fd5910c00695f7d267df08196acfb7bf0706302c3', created_at=1767865638.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_027ddb441fd5910c00695f7d277748819699c78467c008a499', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_027ddb441fd5910c00695f7d2b81588196a540652a74e097e6', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 41, ""screen_time_minutes"": 24}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865644, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",41,24
