session_id,miti_dimension,score,error
MI-MAINEXP-85338404,Empathy,4,0
MI-MAINEXP-37022175,Softening Sustain Talk,4,0
MI-MAINEXP-37022175,Partnership,4,0
MI-MAINEXP-87224088,Cultivating Change Talk,2,0
MI-MAINEXP-6143044,Partnership,4,0
MI-MAINEXP-85376699,Cultivating Change Talk,2,0
MI-MAINEXP-90368446,Softening Sustain Talk,4,0
MI-MAINEXP-90368446,Partnership,3,0
MI-MAINEXP-6143044,Empathy,3,0
MI-MAINEXP-87224088,Softening Sustain Talk,4,0
MI-MAINEXP-90368446,Empathy,3,0
MI-MAINEXP-85376699,Softening Sustain Talk,4,0
MI-MAINEXP-87224088,Partnership,4,0
MI-MAINEXP-37027300,Cultivating Change Talk,2,0
MI-MAINEXP-37022175,Empathy,4,0
MI-MAINEXP-85376699,Partnership,3,0
MI-MAINEXP-87224088,Empathy,3,0
MI-MAINEXP-90517530,Cultivating Change Talk,2,0
MI-MAINEXP-61443241,Cultivating Change Talk,2,0
MI-MAINEXP-61443241,Softening Sustain Talk,4,0
MI-MAINEXP-87333094,Cultivating Change Talk,2,0
MI-MAINEXP-37027300,Softening Sustain Talk,4,0
MI-MAINEXP-85376699,Empathy,4,0
MI-MAINEXP-37027300,Partnership,4,0
MI-MAINEXP-90517530,Softening Sustain Talk,4,0
MI-MAINEXP-85503043,Cultivating Change Talk,2,0
MI-MAINEXP-61443241,Partnership,3,0
MI-MAINEXP-87333094,Softening Sustain Talk,4,0
MI-MAINEXP-90517530,Partnership,4,0
MI-MAINEXP-61443241,Empathy,3,0
MI-MAINEXP-37027300,Empathy,4,0
MI-MAINEXP-90517530,Empathy,4,0
MI-MAINEXP-85503043,Softening Sustain Talk,4,0
MI-MAINEXP-87333094,Partnership,4,0
MI-MAINEXP-85503043,Partnership,3,0
MI-MAINEXP-61744757,Cultivating Change Talk,2,0
MI-MAINEXP-37194916,Cultivating Change Talk,2,0
MI-MAINEXP-87333094,Empathy,3,0
MI-MAINEXP-85503043,Empathy,3,0
MI-MAINEXP-61744757,Softening Sustain Talk,4,0
MI-MAINEXP-61744757,Partnership,4,0
MI-MAINEXP-87719485,Cultivating Change Talk,3,0
MI-MAINEXP-90519637,Cultivating Change Talk,2,0
MI-MAINEXP-37194916,Softening Sustain Talk,4,0
MI-MAINEXP-37194916,Partnership,4,0
MI-MAINEXP-90519637,Softening Sustain Talk,4,0
MI-MAINEXP-85665344,Cultivating Change Talk,1,0
MI-MAINEXP-87719485,Partnership,4,0
MI-MAINEXP-90519637,Partnership,3,0
MI-MAINEXP-87719485,Softening Sustain Talk,4,0
MI-MAINEXP-37194916,Empathy,4,0
MI-MAINEXP-37237522,Cultivating Change Talk,2,0
MI-MAINEXP-62011265,Cultivating Change Talk,2,0
MI-MAINEXP-61744757,Empathy,4,0
MI-MAINEXP-87719485,Empathy,4,0
MI-MAINEXP-85665344,Softening Sustain Talk,4,0
MI-MAINEXP-85665344,Partnership,4,0
MI-MAINEXP-90519637,Empathy,4,0
MI-MAINEXP-90522586,Cultivating Change Talk,2,0
MI-MAINEXP-37237522,Softening Sustain Talk,4,0
MI-MAINEXP-62011265,Softening Sustain Talk,4,0
MI-MAINEXP-85665344,Empathy,4,0
MI-MAINEXP-87775794,Cultivating Change Talk,2,0
MI-MAINEXP-62011265,Partnership,3,0
MI-MAINEXP-90522586,Softening Sustain Talk,4,0
MI-MAINEXP-8572552,Cultivating Change Talk,2,0
MI-MAINEXP-37237522,Partnership,3,0
MI-MAINEXP-37237522,Empathy,4,0
MI-MAINEXP-90522586,Partnership,3,0
MI-MAINEXP-87775794,Softening Sustain Talk,4,0
MI-MAINEXP-62011265,Empathy,3,0
MI-MAINEXP-87775794,Partnership,4,0
MI-MAINEXP-8572552,Softening Sustain Talk,4,0
MI-MAINEXP-37371113,Cultivating Change Talk,2,0
MI-MAINEXP-90522586,Empathy,4,0
MI-MAINEXP-90549775,Cultivating Change Talk,2,0
MI-MAINEXP-62078306,Cultivating Change Talk,2,0
MI-MAINEXP-87775794,Empathy,4,0
MI-MAINEXP-8572552,Partnership,2,0
MI-MAINEXP-8572552,Empathy,3,0
MI-MAINEXP-62078306,Softening Sustain Talk,4,0
MI-MAINEXP-87831269,Cultivating Change Talk,2,0
MI-MAINEXP-85729158,Cultivating Change Talk,1,0
MI-MAINEXP-37371113,Softening Sustain Talk,4,0
MI-MAINEXP-37371113,Partnership,3,0
MI-MAINEXP-62078306,Partnership,4,0
MI-MAINEXP-90549775,Softening Sustain Talk,3,0
MI-MAINEXP-90549775,Partnership,4,0
MI-MAINEXP-87831269,Softening Sustain Talk,4,0
MI-MAINEXP-37371113,Empathy,3,0
MI-MAINEXP-87831269,Partnership,4,0
MI-MAINEXP-90549775,Empathy,4,0
MI-MAINEXP-37405723,Cultivating Change Talk,1,0
MI-MAINEXP-85729158,Softening Sustain Talk,4,0
MI-MAINEXP-62078306,Empathy,4,0
MI-MAINEXP-62163542,Cultivating Change Talk,2,0
MI-MAINEXP-87831269,Empathy,4,0
MI-MAINEXP-85729158,Partnership,4,0
MI-MAINEXP-90609000,Cultivating Change Talk,2,0
MI-MAINEXP-85729158,Empathy,3,0
MI-MAINEXP-88040440,Cultivating Change Talk,2,0
MI-MAINEXP-62163542,Softening Sustain Talk,4,0
MI-MAINEXP-37405723,Partnership,4,0
MI-MAINEXP-37405723,Softening Sustain Talk,4,0
MI-MAINEXP-62163542,Partnership,3,0
MI-MAINEXP-90609000,Softening Sustain Talk,4,0
MI-MAINEXP-37405723,Empathy,3,0
MI-MAINEXP-62163542,Empathy,4,0
MI-MAINEXP-90609000,Partnership,3,0
MI-MAINEXP-88040440,Softening Sustain Talk,4,0
MI-MAINEXP-88040440,Partnership,4,0
MI-MAINEXP-85757667,Softening Sustain Talk,4,0
MI-MAINEXP-3419491,Partnership,3,0
MI-MAINEXP-3419491,Cultivating Change Talk,2,0
MI-MAINEXP-3419491,Empathy,3,0
MI-MAINEXP-85757667,Cultivating Change Talk,2,0
MI-MAINEXP-3419491,Softening Sustain Talk,4,0
MI-MAINEXP-90609000,Empathy,4,0
MI-MAINEXP-34355177,Cultivating Change Talk,2,0
MI-MAINEXP-34355177,Empathy,4,0
MI-MAINEXP-34361474,Cultivating Change Talk,1,0
MI-MAINEXP-34355177,Partnership,4,0
MI-MAINEXP-34361474,Empathy,4,0
MI-MAINEXP-34361474,Partnership,4,0
MI-MAINEXP-34370180,Cultivating Change Talk,1,0
MI-MAINEXP-34361474,Softening Sustain Talk,4,0
MI-MAINEXP-34355177,Softening Sustain Talk,4,0
MI-MAINEXP-34370180,Empathy,4,0
MI-MAINEXP-34370180,Partnership,3,0
MI-MAINEXP-34419172,Cultivating Change Talk,1,0
MI-MAINEXP-34370180,Softening Sustain Talk,4,0
MI-MAINEXP-34419172,Empathy,3,0
MI-MAINEXP-34419172,Partnership,4,0
MI-MAINEXP-34458118,Cultivating Change Talk,2,0
MI-MAINEXP-34419172,Softening Sustain Talk,4,0
MI-MAINEXP-34458118,Empathy,4,0
MI-MAINEXP-34458118,Partnership,4,0
MI-MAINEXP-34458118,Softening Sustain Talk,4,0
MI-MAINEXP-34588405,Empathy,4,0
MI-MAINEXP-34588405,Softening Sustain Talk,4,0
MI-MAINEXP-34588405,Partnership,4,0
MI-MAINEXP-34588405,Cultivating Change Talk,2,0
MI-MAINEXP-3460019,Cultivating Change Talk,2,0
MI-MAINEXP-3460019,Partnership,4,0
MI-MAINEXP-3460019,Softening Sustain Talk,4,0
MI-MAINEXP-3211511,Empathy,4,0
MI-MAINEXP-13195233,Softening Sustain Talk,3,0
MI-MAINEXP-82597217,Partnership,4,0
MI-MAINEXP-32481655,Cultivating Change Talk,2,0
MI-MAINEXP-5450507,Partnership,3,0
MI-MAINEXP-5450507,Empathy,4,0
MI-MAINEXP-13195233,Partnership,4,0
MI-MAINEXP-82597217,Empathy,3,0
MI-MAINEXP-58379898,Cultivating Change Talk,2,0
MI-MAINEXP-58315039,Empathy,3,0
MI-MAINEXP-13195233,Empathy,3,0
MI-MAINEXP-54517576,Cultivating Change Talk,1,0
MI-MAINEXP-82668665,Cultivating Change Talk,2,0
MI-MAINEXP-13286155,Cultivating Change Talk,2,0
MI-MAINEXP-32481655,Partnership,4,0
MI-MAINEXP-32481655,Softening Sustain Talk,4,0
MI-MAINEXP-58379898,Softening Sustain Talk,4,0
MI-MAINEXP-54517576,Softening Sustain Talk,4,0
MI-MAINEXP-58379898,Partnership,3,0
MI-MAINEXP-32481655,Empathy,4,0
MI-MAINEXP-54517576,Partnership,4,0
MI-MAINEXP-13286155,Softening Sustain Talk,4,0
MI-MAINEXP-58379898,Empathy,3,0
MI-MAINEXP-82668665,Partnership,4,0
MI-MAINEXP-13286155,Partnership,3,0
MI-MAINEXP-32690410,Cultivating Change Talk,1,0
MI-MAINEXP-54517576,Empathy,4,0
MI-MAINEXP-82668665,Softening Sustain Talk,4,0
MI-MAINEXP-58543683,Cultivating Change Talk,3,0
MI-MAINEXP-82668665,Empathy,4,0
MI-MAINEXP-13286155,Empathy,4,0
MI-MAINEXP-54551521,Cultivating Change Talk,2,0
MI-MAINEXP-58543683,Softening Sustain Talk,4,0
MI-MAINEXP-32690410,Softening Sustain Talk,4,0
MI-MAINEXP-13389317,Cultivating Change Talk,1,0
MI-MAINEXP-83036369,Cultivating Change Talk,2,0
MI-MAINEXP-32690410,Partnership,4,0
MI-MAINEXP-58543683,Partnership,3,0
MI-MAINEXP-54551521,Softening Sustain Talk,4,0
MI-MAINEXP-32690410,Empathy,2,0
MI-MAINEXP-83036369,Softening Sustain Talk,4,0
MI-MAINEXP-54551521,Partnership,3,0
MI-MAINEXP-58543683,Empathy,4,0
MI-MAINEXP-13389317,Softening Sustain Talk,4,0
MI-MAINEXP-83036369,Partnership,4,0
MI-MAINEXP-13389317,Partnership,4,0
MI-MAINEXP-3271748,Cultivating Change Talk,2,0
MI-MAINEXP-54551521,Empathy,3,0
MI-MAINEXP-58696651,Cultivating Change Talk,2,0
MI-MAINEXP-83036369,Empathy,4,0
MI-MAINEXP-13389317,Empathy,4,0
MI-MAINEXP-3271748,Softening Sustain Talk,4,0
MI-MAINEXP-5473536,Cultivating Change Talk,1,0
MI-MAINEXP-83043580,Cultivating Change Talk,2,0
MI-MAINEXP-58696651,Softening Sustain Talk,4,0
MI-MAINEXP-3271748,Partnership,4,0
MI-MAINEXP-13615718,Cultivating Change Talk,1,0
MI-MAINEXP-58696651,Partnership,3,0
MI-MAINEXP-5473536,Softening Sustain Talk,4,0
MI-MAINEXP-83043580,Softening Sustain Talk,4,0
MI-MAINEXP-3271748,Empathy,4,0
MI-MAINEXP-58696651,Empathy,4,0
MI-MAINEXP-5473536,Partnership,3,0
MI-MAINEXP-32813718,Cultivating Change Talk,1,0
MI-MAINEXP-13615718,Partnership,4,0
MI-MAINEXP-13615718,Softening Sustain Talk,4,0
MI-MAINEXP-83043580,Partnership,4,0
MI-MAINEXP-5473536,Empathy,4,0
MI-MAINEXP-58796456,Cultivating Change Talk,2,0
MI-MAINEXP-83043580,Empathy,4,0
MI-MAINEXP-54748611,Cultivating Change Talk,2,0
MI-MAINEXP-32813718,Softening Sustain Talk,4,0
MI-MAINEXP-83361536,Cultivating Change Talk,2,0
MI-MAINEXP-32813718,Partnership,3,0
MI-MAINEXP-54748611,Softening Sustain Talk,4,0
MI-MAINEXP-13615718,Empathy,4,0
MI-MAINEXP-13759398,Cultivating Change Talk,2,0
MI-MAINEXP-58796456,Softening Sustain Talk,4,0
MI-MAINEXP-58796456,Partnership,3,0
MI-MAINEXP-32813718,Empathy,3,0
MI-MAINEXP-83361536,Softening Sustain Talk,4,0
MI-MAINEXP-58796456,Empathy,4,0
MI-MAINEXP-54748611,Partnership,4,0
MI-MAINEXP-13759398,Partnership,4,0
MI-MAINEXP-83361536,Partnership,4,0
MI-MAINEXP-13759398,Softening Sustain Talk,4,0
MI-MAINEXP-54748611,Empathy,3,0
MI-MAINEXP-32876311,Cultivating Change Talk,2,0
MI-MAINEXP-59049541,Cultivating Change Talk,2,0
MI-MAINEXP-83361536,Empathy,4,0
MI-MAINEXP-13759398,Empathy,4,0
MI-MAINEXP-54814448,Cultivating Change Talk,2,0
MI-MAINEXP-32876311,Softening Sustain Talk,4,0
MI-MAINEXP-59049541,Softening Sustain Talk,4,0
MI-MAINEXP-83397685,Cultivating Change Talk,2,0
MI-MAINEXP-13816242,Cultivating Change Talk,2,0
MI-MAINEXP-59049541,Partnership,4,0
MI-MAINEXP-32876311,Partnership,4,0
MI-MAINEXP-54814448,Softening Sustain Talk,4,0
MI-MAINEXP-32876311,Empathy,4,0
MI-MAINEXP-59049541,Empathy,4,0
MI-MAINEXP-83397685,Softening Sustain Talk,4,0
MI-MAINEXP-83397685,Partnership,4,0
MI-MAINEXP-54814448,Partnership,4,0
MI-MAINEXP-13816242,Softening Sustain Talk,4,0
MI-MAINEXP-13816242,Partnership,3,0
MI-MAINEXP-54814448,Empathy,4,0
MI-MAINEXP-32924747,Cultivating Change Talk,2,0
MI-MAINEXP-5917077,Cultivating Change Talk,2,0
MI-MAINEXP-83397685,Empathy,3,0
MI-MAINEXP-13816242,Empathy,3,0
MI-MAINEXP-55680939,Cultivating Change Talk,2,0
MI-MAINEXP-32924747,Softening Sustain Talk,4,0
MI-MAINEXP-83530824,Cultivating Change Talk,2,0
MI-MAINEXP-32924747,Partnership,4,0
MI-MAINEXP-55680939,Softening Sustain Talk,4,0
MI-MAINEXP-14159391,Cultivating Change Talk,2,0
MI-MAINEXP-5917077,Partnership,3,0
MI-MAINEXP-5917077,Softening Sustain Talk,4,0
MI-MAINEXP-55680939,Partnership,4,0
MI-MAINEXP-32924747,Empathy,4,0
MI-MAINEXP-83530824,Softening Sustain Talk,4,0
MI-MAINEXP-83530824,Partnership,4,0
MI-MAINEXP-14159391,Softening Sustain Talk,4,0
MI-MAINEXP-32997466,Cultivating Change Talk,2,0
MI-MAINEXP-14159391,Partnership,4,0
MI-MAINEXP-55680939,Empathy,4,0
MI-MAINEXP-5917077,Empathy,4,0
MI-MAINEXP-5920483,Cultivating Change Talk,2,0
MI-MAINEXP-14159391,Empathy,4,0
MI-MAINEXP-83530824,Empathy,4,0
MI-MAINEXP-55787242,Cultivating Change Talk,2,0
MI-MAINEXP-32997466,Softening Sustain Talk,4,0
MI-MAINEXP-83581770,Cultivating Change Talk,1,0
MI-MAINEXP-32997466,Partnership,4,0
MI-MAINEXP-5920483,Softening Sustain Talk,4,0
MI-MAINEXP-14488173,Cultivating Change Talk,2,0
MI-MAINEXP-5920483,Partnership,4,0
MI-MAINEXP-83581770,Partnership,4,0
MI-MAINEXP-55787242,Softening Sustain Talk,4,0
MI-MAINEXP-5920483,Empathy,3,0
MI-MAINEXP-32997466,Empathy,4,0
MI-MAINEXP-14488173,Partnership,4,0
MI-MAINEXP-55787242,Partnership,3,0
MI-MAINEXP-83581770,Softening Sustain Talk,4,0
MI-MAINEXP-14488173,Softening Sustain Talk,4,0
MI-MAINEXP-55787242,Empathy,3,0
MI-MAINEXP-33135219,Cultivating Change Talk,2,0
MI-MAINEXP-59301000,Cultivating Change Talk,1,0
MI-MAINEXP-83581770,Empathy,3,0
MI-MAINEXP-55819434,Cultivating Change Talk,2,0
MI-MAINEXP-59301000,Softening Sustain Talk,4,0
MI-MAINEXP-83687757,Cultivating Change Talk,2,0
MI-MAINEXP-14488173,Empathy,3,0
MI-MAINEXP-10882405,Cultivating Change Talk,2,0
MI-MAINEXP-10882405,Partnership,4,0
MI-MAINEXP-33135219,Softening Sustain Talk,4,0
MI-MAINEXP-11076802,Cultivating Change Talk,2,0
MI-MAINEXP-10882405,Empathy,4,0
MI-MAINEXP-11076802,Partnership,4,0
MI-MAINEXP-10882405,Softening Sustain Talk,3,0
MI-MAINEXP-11076802,Empathy,4,0
MI-MAINEXP-11076802,Softening Sustain Talk,4,0
MI-MAINEXP-11287294,Cultivating Change Talk,2,0
MI-MAINEXP-11287294,Empathy,3,0
MI-MAINEXP-11287294,Partnership,4,0
MI-MAINEXP-11318309,Cultivating Change Talk,2,0
MI-MAINEXP-11318309,Empathy,4,0
MI-MAINEXP-11287294,Softening Sustain Talk,4,0
MI-MAINEXP-11318309,Partnership,3,0
MI-MAINEXP-11420517,Cultivating Change Talk,2,0
MI-MAINEXP-11318309,Softening Sustain Talk,3,0
MI-MAINEXP-11420517,Partnership,4,0
MI-MAINEXP-11420517,Empathy,3,0
MI-MAINEXP-11544405,Cultivating Change Talk,2,0
MI-MAINEXP-11420517,Softening Sustain Talk,4,0
MI-MAINEXP-11544405,Partnership,4,0
MI-MAINEXP-11544405,Empathy,4,0
MI-MAINEXP-11565881,Softening Sustain Talk,4,0
MI-MAINEXP-11565881,Empathy,4,0
MI-MAINEXP-11544405,Softening Sustain Talk,4,0
MI-MAINEXP-11565881,Cultivating Change Talk,2,0
MI-MAINEXP-11565881,Partnership,4,0
MI-MAINEXP-11765489,Partnership,4,0
MI-MAINEXP-11765489,Cultivating Change Talk,2,0
MI-MAINEXP-29950532,Partnership,3,0
MI-MAINEXP-78436121,Partnership,4,0
MI-MAINEXP-75765849,Cultivating Change Talk,2,0
MI-MAINEXP-29950532,Empathy,4,0
MI-MAINEXP-11765489,Softening Sustain Talk,3,0
MI-MAINEXP-78436121,Softening Sustain Talk,4,0
MI-MAINEXP-75765849,Softening Sustain Talk,4,0
MI-MAINEXP-30135956,Cultivating Change Talk,2,0
MI-MAINEXP-75765849,Partnership,4,0
MI-MAINEXP-78436121,Empathy,4,0
MI-MAINEXP-75765849,Empathy,3,0
MI-MAINEXP-78707624,Cultivating Change Talk,2,0
MI-MAINEXP-30135956,Softening Sustain Talk,4,0
MI-MAINEXP-30135956,Empathy,4,0
MI-MAINEXP-30135956,Partnership,4,0
MI-MAINEXP-75790594,Cultivating Change Talk,2,0
MI-MAINEXP-78707624,Softening Sustain Talk,3,0
MI-MAINEXP-30317482,Cultivating Change Talk,2,0
MI-MAINEXP-75790594,Softening Sustain Talk,4,0
MI-MAINEXP-75790594,Partnership,4,0
MI-MAINEXP-75790594,Empathy,4,0
MI-MAINEXP-78707624,Empathy,4,0
MI-MAINEXP-30317482,Partnership,2,0
MI-MAINEXP-30317482,Softening Sustain Talk,4,0
MI-MAINEXP-75977807,Cultivating Change Talk,2,0
MI-MAINEXP-30317482,Empathy,4,0
MI-MAINEXP-78969826,Cultivating Change Talk,2,0
MI-MAINEXP-78969826,Partnership,4,0
MI-MAINEXP-75977807,Softening Sustain Talk,3,0
MI-MAINEXP-78969826,Softening Sustain Talk,4,0
MI-MAINEXP-30447963,Cultivating Change Talk,2,0
MI-MAINEXP-78969826,Empathy,3,0
MI-MAINEXP-75977807,Empathy,4,0
MI-MAINEXP-78707624,Partnership,3,0
MI-MAINEXP-30447963,Softening Sustain Talk,4,0
MI-MAINEXP-30447963,Partnership,3,0
MI-MAINEXP-7919530,Cultivating Change Talk,2,0
MI-MAINEXP-75983799,Cultivating Change Talk,2,0
MI-MAINEXP-30447963,Empathy,4,0
MI-MAINEXP-7919530,Partnership,4,0
MI-MAINEXP-7919530,Softening Sustain Talk,4,0
MI-MAINEXP-75983799,Softening Sustain Talk,4,0
MI-MAINEXP-7919530,Empathy,4,0
MI-MAINEXP-30481298,Cultivating Change Talk,1,0
MI-MAINEXP-75983799,Partnership,4,0
MI-MAINEXP-75983799,Empathy,3,0
MI-MAINEXP-79255388,Cultivating Change Talk,2,0
MI-MAINEXP-30481298,Softening Sustain Talk,4,0
MI-MAINEXP-75995926,Cultivating Change Talk,2,0
MI-MAINEXP-30481298,Partnership,4,0
MI-MAINEXP-79255388,Softening Sustain Talk,4,0
MI-MAINEXP-30481298,Empathy,4,0
MI-MAINEXP-75995926,Softening Sustain Talk,4,0
MI-MAINEXP-30488132,Cultivating Change Talk,2,0
MI-MAINEXP-79255388,Empathy,3,0
MI-MAINEXP-79255388,Partnership,4,0
MI-MAINEXP-75995926,Empathy,4,0
MI-MAINEXP-75995926,Partnership,3,0
MI-MAINEXP-30488132,Partnership,3,0
MI-MAINEXP-30488132,Softening Sustain Talk,4,0
MI-MAINEXP-79502778,Cultivating Change Talk,2,0
MI-MAINEXP-76132711,Cultivating Change Talk,2,0
MI-MAINEXP-30488132,Empathy,3,0
MI-MAINEXP-75977807,Partnership,4,0
MI-MAINEXP-76132711,Softening Sustain Talk,4,0
MI-MAINEXP-79502778,Partnership,4,0
MI-MAINEXP-76132711,Partnership,4,0
MI-MAINEXP-79502778,Empathy,3,0
MI-MAINEXP-79502778,Softening Sustain Talk,4,0
MI-MAINEXP-30812278,Softening Sustain Talk,4,0
MI-MAINEXP-76132711,Empathy,3,0
MI-MAINEXP-30812278,Cultivating Change Talk,2,0
MI-MAINEXP-79507267,Cultivating Change Talk,2,0
MI-MAINEXP-30812278,Partnership,4,0
MI-MAINEXP-30812278,Empathy,4,0
MI-MAINEXP-76324221,Cultivating Change Talk,1,0
MI-MAINEXP-30855063,Cultivating Change Talk,2,0
MI-MAINEXP-76324221,Softening Sustain Talk,4,0
MI-MAINEXP-76324221,Partnership,3,0
MI-MAINEXP-79507267,Softening Sustain Talk,4,0
MI-MAINEXP-79507267,Empathy,4,0
MI-MAINEXP-79507267,Partnership,3,0
MI-MAINEXP-76324221,Empathy,4,0
MI-MAINEXP-79971204,Cultivating Change Talk,2,0
MI-MAINEXP-30855063,Softening Sustain Talk,4,0
MI-MAINEXP-76371121,Cultivating Change Talk,2,0
MI-MAINEXP-30855063,Empathy,4,0
MI-MAINEXP-30855063,Partnership,3,0
MI-MAINEXP-79971204,Softening Sustain Talk,4,0
MI-MAINEXP-79971204,Empathy,3,0
MI-MAINEXP-76371121,Partnership,3,0
MI-MAINEXP-79971204,Partnership,4,0
MI-MAINEXP-30865944,Cultivating Change Talk,2,0
MI-MAINEXP-72158208,Empathy,3,0
MI-MAINEXP-99821484,Empathy,4,0
MI-MAINEXP-51356353,Softening Sustain Talk,4,0
MI-MAINEXP-99887927,Cultivating Change Talk,2,0
MI-MAINEXP-72263432,Cultivating Change Talk,1,0
MI-MAINEXP-51356353,Partnership,3,0
MI-MAINEXP-51356353,Empathy,4,0
MI-MAINEXP-76371121,Softening Sustain Talk,4,0
MI-MAINEXP-99887927,Softening Sustain Talk,4,0
MI-MAINEXP-51484688,Cultivating Change Talk,2,0
MI-MAINEXP-72263432,Empathy,3,0
MI-MAINEXP-99887927,Partnership,4,0
MI-MAINEXP-72263432,Partnership,4,0
MI-MAINEXP-72263432,Softening Sustain Talk,4,0
MI-MAINEXP-99887927,Empathy,4,0
MI-MAINEXP-51484688,Softening Sustain Talk,4,0
MI-MAINEXP-7232084,Cultivating Change Talk,2,0
MI-MAINEXP-51484688,Partnership,4,0
MI-MAINEXP-51484688,Empathy,4,0
MI-MAINEXP-51618239,Cultivating Change Talk,1,0
MI-MAINEXP-7232084,Softening Sustain Talk,4,0
MI-MAINEXP-7232084,Partnership,3,0
MI-MAINEXP-51618239,Softening Sustain Talk,4,0
MI-MAINEXP-7232084,Empathy,3,0
MI-MAINEXP-51618239,Partnership,3,0
MI-MAINEXP-72564271,Cultivating Change Talk,2,0
MI-MAINEXP-51618239,Empathy,3,0
MI-MAINEXP-72564271,Softening Sustain Talk,4,0
MI-MAINEXP-51945090,Cultivating Change Talk,2,0
MI-MAINEXP-72564271,Partnership,4,0
MI-MAINEXP-72564271,Empathy,4,0
MI-MAINEXP-51945090,Empathy,4,0
MI-MAINEXP-51945090,Partnership,3,0
MI-MAINEXP-51972675,Cultivating Change Talk,2,0
MI-MAINEXP-72654966,Cultivating Change Talk,2,0
MI-MAINEXP-51945090,Softening Sustain Talk,4,0
MI-MAINEXP-72654966,Partnership,4,0
MI-MAINEXP-72654966,Softening Sustain Talk,4,0
MI-MAINEXP-51972675,Softening Sustain Talk,4,0
MI-MAINEXP-72654966,Empathy,4,0
MI-MAINEXP-51972675,Partnership,4,0
MI-MAINEXP-52189779,Cultivating Change Talk,1,0
MI-MAINEXP-72741981,Cultivating Change Talk,2,0
MI-MAINEXP-51972675,Empathy,4,0
MI-MAINEXP-72741981,Partnership,4,0
MI-MAINEXP-72741981,Softening Sustain Talk,4,0
MI-MAINEXP-72741981,Empathy,4,0
MI-MAINEXP-52189779,Partnership,4,0
MI-MAINEXP-52189779,Empathy,4,0
MI-MAINEXP-52189779,Softening Sustain Talk,4,0
MI-MAINEXP-72801530,Cultivating Change Talk,3,0
MI-MAINEXP-52253899,Cultivating Change Talk,2,0
MI-MAINEXP-72801530,Partnership,4,0
MI-MAINEXP-72801530,Softening Sustain Talk,4,0
MI-MAINEXP-72801530,Empathy,4,0
MI-MAINEXP-52253899,Softening Sustain Talk,4,0
MI-MAINEXP-72869632,Cultivating Change Talk,2,0
MI-MAINEXP-52253899,Partnership,3,0
MI-MAINEXP-52253899,Empathy,4,0
MI-MAINEXP-52313149,Cultivating Change Talk,2,0
MI-MAINEXP-72869632,Softening Sustain Talk,4,0
MI-MAINEXP-72869632,Empathy,4,0
MI-MAINEXP-72869632,Partnership,4,0
MI-MAINEXP-52313149,Partnership,4,0
MI-MAINEXP-52313149,Softening Sustain Talk,4,0
MI-MAINEXP-52313149,Empathy,4,0
MI-MAINEXP-73278561,Cultivating Change Talk,3,0
MI-MAINEXP-48179856,Cultivating Change Talk,2,0
MI-MAINEXP-45028619,Empathy,4,0
MI-MAINEXP-96248795,Partnership,2,0
MI-MAINEXP-73278561,Softening Sustain Talk,4,0
MI-MAINEXP-27667710,Partnership,3,0
MI-MAINEXP-45149792,Cultivating Change Talk,2,0
MI-MAINEXP-48179856,Softening Sustain Talk,4,0
MI-MAINEXP-96248795,Empathy,4,0
MI-MAINEXP-48179856,Partnership,4,0
MI-MAINEXP-96329251,Cultivating Change Talk,2,0
MI-MAINEXP-27722966,Cultivating Change Talk,2,0
MI-MAINEXP-27667710,Empathy,4,0
MI-MAINEXP-45149792,Partnership,3,0
MI-MAINEXP-48179856,Empathy,3,0
MI-MAINEXP-45149792,Softening Sustain Talk,4,0
MI-MAINEXP-48440570,Cultivating Change Talk,2,0
MI-MAINEXP-45149792,Empathy,4,0
MI-MAINEXP-27722966,Softening Sustain Talk,4,0
MI-MAINEXP-27722966,Partnership,4,0
MI-MAINEXP-96329251,Partnership,3,0
MI-MAINEXP-96329251,Softening Sustain Talk,4,0
MI-MAINEXP-96329251,Empathy,4,0
MI-MAINEXP-45213242,Cultivating Change Talk,1,0
MI-MAINEXP-48440570,Softening Sustain Talk,-999,Unterminated string starting at: line 1 column 31 (char 30)
MI-MAINEXP-27722966,Empathy,4,0
MI-MAINEXP-48440570,Partnership,3,0
MI-MAINEXP-48440570,Empathy,4,0
MI-MAINEXP-45213242,Softening Sustain Talk,4,0
MI-MAINEXP-9633963,Cultivating Change Talk,2,0
MI-MAINEXP-45213242,Partnership,4,0
MI-MAINEXP-9633963,Softening Sustain Talk,4,0
MI-MAINEXP-27893998,Cultivating Change Talk,2,0
MI-MAINEXP-27893998,Softening Sustain Talk,4,0
MI-MAINEXP-45213242,Empathy,4,0
MI-MAINEXP-48502979,Cultivating Change Talk,2,0
MI-MAINEXP-45291726,Cultivating Change Talk,2,0
MI-MAINEXP-27893998,Partnership,3,0
MI-MAINEXP-9633963,Partnership,3,0
MI-MAINEXP-9633963,Empathy,3,0
MI-MAINEXP-27893998,Empathy,4,0
MI-MAINEXP-48502979,Softening Sustain Talk,4,0
MI-MAINEXP-45291726,Softening Sustain Talk,4,0
MI-MAINEXP-48502979,Partnership,4,0
MI-MAINEXP-96363616,Cultivating Change Talk,2,0
MI-MAINEXP-48502979,Empathy,4,0
MI-MAINEXP-27917972,Cultivating Change Talk,2,0
MI-MAINEXP-27667710,Softening Sustain Talk,4,0
