topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,30,96540552,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,96540552,2,Ambivalence,Struggling to Regulate Social Media Use
13,0.7204047125247081,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,review_interview,34,96540552,2,Ambivalence,Managing YouTube Viewing Time
6,0.6281648040671967,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,wrap_up,36,96540552,2,Ambivalence,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,6727803,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,6727803,3,Direct persuasion,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,6727803,3,Direct persuasion,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,6727803,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,6727803,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,35948474,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,35948474,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.993648372729794,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,35948474,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.8868802714990304,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,35948474,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,35948474,3,Direct persuasion,Struggling to Regulate Social Media Use
4,0.61374242975127,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,35948474,3,Direct persuasion,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,35948474,3,Direct persuasion,Struggling to Regulate Social Media Use
19,0.3445309726100684,weeks - break - minutes - plan - completely - work - difference - minute - cut - feels,answer,t4_commitment_rule,18,35948474,3,Direct persuasion,Preference for Gradual Social Media Reduction
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_enforcement,20,35948474,3,Direct persuasion,Physical Strategies to Limit Phone Use
10,0.7197512610143094,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,t4_confidence_scale2,22,35948474,3,Direct persuasion,App and Notification Use Management
2,0.9282345299968076,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_barriers_solutions,26,35948474,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_closing_summary,28,35948474,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.8462659759482223,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,20011079,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,20011079,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.7821280065188749,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,20011079,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.4565731870066102,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,20011079,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,20011079,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,20011079,3,Direct persuasion,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_importance_to_plan,14,20011079,3,Direct persuasion,Confidence in Changing Social Media Use
1,0.9316186113983028,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,20011079,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_commitment_rule,18,20011079,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,20011079,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,20011079,3,Direct persuasion,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_confidence_strengthen,24,20011079,3,Direct persuasion,Confidence in Changing Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,15934284,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negative_impacts,4,15934284,1,Change Talk,Struggling to Regulate Social Media Use
7,0.3529290346710652,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,followup_2_past_negatives,6,15934284,1,Change Talk,Unproductive and Prolonged Scrolling
6,0.8440384021995676,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,values_future_vision,8,15934284,1,Change Talk,Challenges in Changing Social Media Habits
5,0.7979373751158259,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,summary_understanding,10,15934284,1,Change Talk,Daily Timing of Social Media Use
14,0.4847346974393806,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,dig_deeper_first_scaling_question,16,15934284,1,Change Talk,Affirming Importance and Priority
4,0.7118613522741353,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,18,15934284,1,Change Talk,Improving Focus and Productivity
6,0.664199200871857,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,ability_booster_strengths,22,15934284,1,Change Talk,Challenges in Changing Social Media Habits
17,1.0,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,confidence_past_success,24,15934284,1,Change Talk,No Specific Thoughts or Ideas
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,26,15934284,1,Change Talk,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,action_step,28,15934284,1,Change Talk,Physical Strategies to Limit Phone Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,review_interview,30,15934284,1,Change Talk,Physical Strategies to Limit Phone Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,wrap_up,32,15934284,1,Change Talk,Challenges in Changing Social Media Habits
11,0.2787351707303543,posts - hate - news - people - post - bad - don like - read - positive - type,answer,followup_past_negatives,2,67029227,1,Change Talk,Negative Content and Ad Intrusion
2,0.9758332654623302,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,deepen_negative_impacts,4,67029227,1,Change Talk,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_2_past_negatives,6,67029227,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,67029227,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,10,67029227,1,Change Talk,Struggling to Regulate Social Media Use
12,1.0,right - perfect - ve got - fine - did - good - change - completely - think - plan,answer,first_scaling_question,12,67029227,1,Change Talk,Explicit Confirmation of Accuracy
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,dig_deeper_first_scaling_question,16,67029227,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,67029227,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,ability_booster_strengths,22,67029227,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_past_success,24,67029227,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,26,67029227,1,Change Talk,Struggling to Regulate Social Media Use
