topic_id,user_id_raw,T,treatment,topic_label
-1,13426078,2,Ambivalence,Struggling to Regulate Social Media Use
-1,13426078,2,Ambivalence,Struggling to Regulate Social Media Use
25,13426078,2,Ambivalence,Perceived Productivity and Social Media Conflict
3,13426078,2,Ambivalence,Confidence in Changing Social Media Use
14,13426078,2,Ambivalence,Affirming Importance and Priority
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
11,24621209,2,Ambivalence,Negative Content and Ad Intrusion
25,24621209,2,Ambivalence,Perceived Productivity and Social Media Conflict
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
3,24621209,2,Ambivalence,Confidence in Changing Social Media Use
-1,24621209,2,Ambivalence,Struggling to Regulate Social Media Use
3,24621209,2,Ambivalence,Confidence in Changing Social Media Use
0,24621209,2,Ambivalence,Balancing Connection and Social Media Use
3,24621209,2,Ambivalence,Confidence in Changing Social Media Use
8,24621209,2,Ambivalence,Self-Confidence in Behavior Change
3,24621209,2,Ambivalence,Confidence in Changing Social Media Use
0,82947425,1,Change Talk,Balancing Connection and Social Media Use
0,82947425,1,Change Talk,Balancing Connection and Social Media Use
-1,82947425,1,Change Talk,Struggling to Regulate Social Media Use
11,82947425,1,Change Talk,Negative Content and Ad Intrusion
-1,82947425,1,Change Talk,Struggling to Regulate Social Media Use
2,82947425,1,Change Talk,Social Media Impact on Energy and Productivity
-1,88029944,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,88029944,3,Direct persuasion,Struggling to Regulate Social Media Use
0,88029944,3,Direct persuasion,Balancing Connection and Social Media Use
10,88029944,3,Direct persuasion,App and Notification Use Management
0,88029944,3,Direct persuasion,Balancing Connection and Social Media Use
2,88029944,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,88029944,3,Direct persuasion,Balancing Connection and Social Media Use
1,88029944,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,88029944,3,Direct persuasion,Struggling to Regulate Social Media Use
21,88029944,3,Direct persuasion,Reliance on Personal Willpower
5,88029944,3,Direct persuasion,Daily Timing of Social Media Use
0,8052091,2,Ambivalence,Balancing Connection and Social Media Use
0,8052091,2,Ambivalence,Balancing Connection and Social Media Use
0,8052091,2,Ambivalence,Balancing Connection and Social Media Use
-1,8052091,2,Ambivalence,Struggling to Regulate Social Media Use
-1,8052091,2,Ambivalence,Struggling to Regulate Social Media Use
-1,8052091,2,Ambivalence,Struggling to Regulate Social Media Use
16,8052091,2,Ambivalence,Agreement with Summary Statements
3,8052091,2,Ambivalence,Confidence in Changing Social Media Use
-1,8052091,2,Ambivalence,Struggling to Regulate Social Media Use
0,8052091,2,Ambivalence,Balancing Connection and Social Media Use
-1,8052091,2,Ambivalence,Struggling to Regulate Social Media Use
3,8052091,2,Ambivalence,Confidence in Changing Social Media Use
6,8052091,2,Ambivalence,Challenges in Changing Social Media Habits
7,8052091,2,Ambivalence,Unproductive and Prolonged Scrolling
9,8052091,2,Ambivalence,Challenges in Sustaining Personal Change
1,8052091,2,Ambivalence,Physical Strategies to Limit Phone Use
7,8052091,2,Ambivalence,Unproductive and Prolonged Scrolling
6,8052091,2,Ambivalence,Challenges in Changing Social Media Habits
0,21833377,3,Direct persuasion,Balancing Connection and Social Media Use
4,21833377,3,Direct persuasion,Improving Focus and Productivity
-1,21833377,3,Direct persuasion,Struggling to Regulate Social Media Use
2,21833377,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,21833377,3,Direct persuasion,Balancing Connection and Social Media Use
4,21833377,3,Direct persuasion,Improving Focus and Productivity
0,21833377,3,Direct persuasion,Balancing Connection and Social Media Use
-1,21833377,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,21833377,3,Direct persuasion,Struggling to Regulate Social Media Use
0,21833377,3,Direct persuasion,Balancing Connection and Social Media Use
-1,21833377,3,Direct persuasion,Struggling to Regulate Social Media Use
6,22409510,1,Change Talk,Challenges in Changing Social Media Habits
-1,22409510,1,Change Talk,Struggling to Regulate Social Media Use
10,22409510,1,Change Talk,App and Notification Use Management
-1,22409510,1,Change Talk,Struggling to Regulate Social Media Use
4,22409510,1,Change Talk,Improving Focus and Productivity
-1,22409510,1,Change Talk,Struggling to Regulate Social Media Use
-1,22409510,1,Change Talk,Struggling to Regulate Social Media Use
0,22409510,1,Change Talk,Balancing Connection and Social Media Use
-1,10724474,3,Direct persuasion,Struggling to Regulate Social Media Use
5,10724474,3,Direct persuasion,Daily Timing of Social Media Use
-1,10724474,3,Direct persuasion,Struggling to Regulate Social Media Use
2,10724474,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,10724474,3,Direct persuasion,Balancing Connection and Social Media Use
4,10724474,3,Direct persuasion,Improving Focus and Productivity
1,10724474,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,10724474,3,Direct persuasion,Balancing Connection and Social Media Use
1,10724474,3,Direct persuasion,Physical Strategies to Limit Phone Use
3,10724474,3,Direct persuasion,Confidence in Changing Social Media Use
26,10724474,3,Direct persuasion,Boredom and Attention States
1,10724474,3,Direct persuasion,Physical Strategies to Limit Phone Use
7,41990411,1,Change Talk,Unproductive and Prolonged Scrolling
2,41990411,1,Change Talk,Social Media Impact on Energy and Productivity
13,41990411,1,Change Talk,Managing YouTube Viewing Time
-1,41990411,1,Change Talk,Struggling to Regulate Social Media Use
4,41990411,1,Change Talk,Improving Focus and Productivity
-1,41990411,1,Change Talk,Struggling to Regulate Social Media Use
-1,41990411,1,Change Talk,Struggling to Regulate Social Media Use
4,41990411,1,Change Talk,Improving Focus and Productivity
0,41990411,1,Change Talk,Balancing Connection and Social Media Use
7,41990411,1,Change Talk,Unproductive and Prolonged Scrolling
-1,41990411,1,Change Talk,Struggling to Regulate Social Media Use
10,41990411,1,Change Talk,App and Notification Use Management
0,41990411,1,Change Talk,Balancing Connection and Social Media Use
-1,41990411,1,Change Talk,Struggling to Regulate Social Media Use
20,76368687,1,Change Talk,Perceived Excessive Social Media Use
7,76368687,1,Change Talk,Unproductive and Prolonged Scrolling
5,76368687,1,Change Talk,Daily Timing of Social Media Use
0,76368687,1,Change Talk,Balancing Connection and Social Media Use
-1,76368687,1,Change Talk,Struggling to Regulate Social Media Use
-1,76368687,1,Change Talk,Struggling to Regulate Social Media Use
3,76368687,1,Change Talk,Confidence in Changing Social Media Use
14,76368687,1,Change Talk,Affirming Importance and Priority
4,76368687,1,Change Talk,Improving Focus and Productivity
8,76368687,1,Change Talk,Self-Confidence in Behavior Change
-1,76368687,1,Change Talk,Struggling to Regulate Social Media Use
9,76368687,1,Change Talk,Challenges in Sustaining Personal Change
10,76368687,1,Change Talk,App and Notification Use Management
10,76368687,1,Change Talk,App and Notification Use Management
6,76368687,1,Change Talk,Challenges in Changing Social Media Habits
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
0,97366067,3,Direct persuasion,Balancing Connection and Social Media Use
0,97366067,3,Direct persuasion,Balancing Connection and Social Media Use
0,97366067,3,Direct persuasion,Balancing Connection and Social Media Use
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
3,97366067,3,Direct persuasion,Confidence in Changing Social Media Use
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
10,97366067,3,Direct persuasion,App and Notification Use Management
-1,97366067,3,Direct persuasion,Struggling to Regulate Social Media Use
1,97366067,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,90514876,2,Ambivalence,Balancing Connection and Social Media Use
0,90514876,2,Ambivalence,Balancing Connection and Social Media Use
0,90514876,2,Ambivalence,Balancing Connection and Social Media Use
2,90514876,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,90514876,2,Ambivalence,Struggling to Regulate Social Media Use
-1,90514876,2,Ambivalence,Struggling to Regulate Social Media Use
16,90514876,2,Ambivalence,Agreement with Summary Statements
-1,90514876,2,Ambivalence,Struggling to Regulate Social Media Use
2,90514876,2,Ambivalence,Social Media Impact on Energy and Productivity
1,90514876,2,Ambivalence,Physical Strategies to Limit Phone Use
15,90514876,2,Ambivalence,Gradual Reduction of Social Media Use
6,90514876,2,Ambivalence,Challenges in Changing Social Media Habits
9,90514876,2,Ambivalence,Challenges in Sustaining Personal Change
7,90514876,2,Ambivalence,Unproductive and Prolonged Scrolling
1,90514876,2,Ambivalence,Physical Strategies to Limit Phone Use
1,90514876,2,Ambivalence,Physical Strategies to Limit Phone Use
0,99152603,1,Change Talk,Balancing Connection and Social Media Use
2,99152603,1,Change Talk,Social Media Impact on Energy and Productivity
5,99152603,1,Change Talk,Daily Timing of Social Media Use
2,99152603,1,Change Talk,Social Media Impact on Energy and Productivity
4,99152603,1,Change Talk,Improving Focus and Productivity
3,99152603,1,Change Talk,Confidence in Changing Social Media Use
0,99152603,1,Change Talk,Balancing Connection and Social Media Use
4,99152603,1,Change Talk,Improving Focus and Productivity
3,99152603,1,Change Talk,Confidence in Changing Social Media Use
-1,99152603,1,Change Talk,Struggling to Regulate Social Media Use
6,99152603,1,Change Talk,Challenges in Changing Social Media Habits
-1,99152603,1,Change Talk,Struggling to Regulate Social Media Use
15,99152603,1,Change Talk,Gradual Reduction of Social Media Use
-1,99152603,1,Change Talk,Struggling to Regulate Social Media Use
6,99152603,1,Change Talk,Challenges in Changing Social Media Habits
-1,84819796,1,Change Talk,Struggling to Regulate Social Media Use
2,84819796,1,Change Talk,Social Media Impact on Energy and Productivity
5,84819796,1,Change Talk,Daily Timing of Social Media Use
2,84819796,1,Change Talk,Social Media Impact on Energy and Productivity
-1,84819796,1,Change Talk,Struggling to Regulate Social Media Use
2,84819796,1,Change Talk,Social Media Impact on Energy and Productivity
4,84819796,1,Change Talk,Improving Focus and Productivity
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
3,59915806,1,Change Talk,Confidence in Changing Social Media Use
4,59915806,1,Change Talk,Improving Focus and Productivity
3,59915806,1,Change Talk,Confidence in Changing Social Media Use
3,59915806,1,Change Talk,Confidence in Changing Social Media Use
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
9,59915806,1,Change Talk,Challenges in Sustaining Personal Change
-1,59915806,1,Change Talk,Struggling to Regulate Social Media Use
1,59915806,1,Change Talk,Physical Strategies to Limit Phone Use
6,59915806,1,Change Talk,Challenges in Changing Social Media Habits
-1,96769527,3,Direct persuasion,Struggling to Regulate Social Media Use
5,96769527,3,Direct persuasion,Daily Timing of Social Media Use
10,96769527,3,Direct persuasion,App and Notification Use Management
2,96769527,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,96769527,3,Direct persuasion,Balancing Connection and Social Media Use
4,96769527,3,Direct persuasion,Improving Focus and Productivity
-1,96769527,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,96769527,3,Direct persuasion,Struggling to Regulate Social Media Use
1,96769527,3,Direct persuasion,Physical Strategies to Limit Phone Use
17,96769527,3,Direct persuasion,No Specific Thoughts or Ideas
22,96769527,3,Direct persuasion,Setting Limits on Phone Use
-1,20761597,3,Direct persuasion,Struggling to Regulate Social Media Use
4,20761597,3,Direct persuasion,Improving Focus and Productivity
0,20761597,3,Direct persuasion,Balancing Connection and Social Media Use
2,20761597,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,20761597,3,Direct persuasion,Balancing Connection and Social Media Use
-1,20761597,3,Direct persuasion,Struggling to Regulate Social Media Use
1,20761597,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,20761597,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,20761597,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,20761597,3,Direct persuasion,Struggling to Regulate Social Media Use
1,20761597,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,21697615,3,Direct persuasion,Struggling to Regulate Social Media Use
4,21697615,3,Direct persuasion,Improving Focus and Productivity
-1,21697615,3,Direct persuasion,Struggling to Regulate Social Media Use
2,21697615,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,21697615,3,Direct persuasion,Balancing Connection and Social Media Use
4,21697615,3,Direct persuasion,Improving Focus and Productivity
-1,21697615,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,21697615,3,Direct persuasion,Struggling to Regulate Social Media Use
13,21697615,3,Direct persuasion,Managing YouTube Viewing Time
3,21697615,3,Direct persuasion,Confidence in Changing Social Media Use
-1,21697615,3,Direct persuasion,Struggling to Regulate Social Media Use
22,21697615,3,Direct persuasion,Setting Limits on Phone Use
0,67782285,1,Change Talk,Balancing Connection and Social Media Use
2,67782285,1,Change Talk,Social Media Impact on Energy and Productivity
5,67782285,1,Change Talk,Daily Timing of Social Media Use
2,67782285,1,Change Talk,Social Media Impact on Energy and Productivity
-1,67782285,1,Change Talk,Struggling to Regulate Social Media Use
-1,67782285,1,Change Talk,Struggling to Regulate Social Media Use
0,67782285,1,Change Talk,Balancing Connection and Social Media Use
-1,67782285,1,Change Talk,Struggling to Regulate Social Media Use
